Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.613368511,20.07026,0.4062437,4.21012,0.02716162,-0.9825037,0.009367526,0.8088512,40.06271,13.21012,992.2437
1.620977402,22.98087,8.226282,7.332705,-0.03087757,-0.9633104,-0.003827104,0.8088512,40.06271,13.21012,992.242
1.628586292,29.35944,3.992878,6.046935,-0.07908063,-1.006597,-0.0838204,0.8088512,40.06271,13.21012,992.242
1.636195660,40.01103,2.111365,5.189754,-0.028626,-1.055204,-0.08342674,0.8088512,40.06271,13.21012,992.242
1.643804073,56.42192,5.168823,6.046935,-0.01538545,-1.041212,-0.1172957,0.8088512,40.06271,13.21012,992.242
1.651413441,67.63086,6.344769,7.638841,-0.01714768,-1.076937,-0.06649959,0.8088512,40.06271,13.21012,992.242
1.659021854,73.63786,3.110919,9.230746,-0.03116707,-1.166494,-0.1074401,0.4206476,40.06563,12.32194,992.2459
1.666631222,84.78488,-4.121147,11.25124,-0.01021616,-1.270417,-0.1660489,0.4206476,40.06563,12.32194,992.2459
1.674239635,103.1155,-9.942078,13.51665,-0.003149723,-1.339799,-0.2208123,0.4206476,40.06563,12.32194,992.2459
1.684385300,147.9513,-9.354105,17.06782,0.02033946,-1.260564,-0.3029077,0.4206476,40.06563,12.32194,992.2459
1.691994190,186.1608,-3.356782,20.37409,0.006532376,-0.9624999,-0.5086153,0.4206476,40.06563,12.32194,992.2459
1.699603558,271.1877,-5.532282,13.57787,0.1558767,-0.1824068,-0.4871837,0.4206476,40.06563,12.32194,992.2442
1.707212448,234.0311,12.93006,12.41456,0.3982934,-0.7357151,1.106313,0.7252774,41.17132,8.804628,992.2442
1.714817524,63.85326,83.07522,63.72291,0.2293856,-1.03062,0.4180638,0.7252774,41.17132,8.804628,992.2442
1.722426414,162.6901,14.22361,98.4387,0.05593932,-1.325057,-0.5861796,0.7252774,41.17132,8.804628,992.2442
1.730035305,199.4134,9.343431,96.60188,0.2085117,-1.180523,0.9411362,0.7252774,41.17132,8.804628,992.2442
1.737644195,243.0106,38.62448,74.80502,0.1379251,-0.9126254,0.1152783,0.7252774,41.17132,8.804628,992.2442
1.745253563,273.8506,51.61868,94.64262,-0.009587351,-0.8243853,0.7584366,0.7252774,41.17132,8.804628,992.2408
1.752865791,237.3132,41.32915,108.1738,-0.2630847,-0.5508026,0.6875576,0.7252774,41.17132,8.804628,992.2408
1.760471344,181.702,5.051229,85.15241,-0.4444788,-0.4085898,0.6193376,1.724483,43.07251,2.532096,992.2408
1.768079758,132.4074,-9.706889,58.82474,-0.2471815,-0.7718484,0.657899,1.724483,43.07251,2.532096,992.2408
1.775689125,134.0795,-17.87971,55.8246,-0.2174826,-1.061241,0.4190769,1.724483,43.07251,2.532096,992.2408
1.785834312,195.8835,-8.413348,49.82434,-0.3001164,-1.052577,0.05229889,1.724483,43.07251,2.532096,992.2408
1.793443203,263.1991,-3.650769,40.94641,-0.2476245,-0.6745941,0.2150922,1.724483,43.07251,2.532096,992.2408
1.801056385,308.4064,8.226282,34.8237,-0.3446946,-0.2250132,0.4723443,1.724483,43.07251,2.532096,992.2408
1.808660984,269.1441,-6.061457,17.06782,-0.4516024,-0.1631893,0.6884521,4.651097,43.79354,-4.970506,992.2408
1.816270351,165.2911,-45.33804,1.699807,-0.6665881,-0.3169156,1.001688,4.651097,43.79354,-4.970506,992.2408
1.823878765,261.3412,-111.3086,7.455159,-0.5117862,0.2574985,1.195512,4.651097,43.79354,-4.970506,992.239
1.831488132,81.75041,-122.6565,-51.56781,-0.6804487,-0.005639879,1.607093,4.651097,43.79354,-4.970506,992.239
1.839096546,-1.976058,-66.50507,-84.99783,-0.3340269,-0.09725878,1.228103,4.651097,43.79354,-4.970506,992.239
1.846705914,-10.70789,-89.4948,-64.36428,0.358663,-0.7285512,1.944393,4.651097,43.79354,-4.970506,992.239
1.854314327,-62.97501,-83.67387,-29.2199,0.1442402,-0.6194971,1.246018,6.020309,43.78752,-12.96053,992.239
1.861923695,-69.849,-36.69484,-13.54575,0.3946268,-0.8260314,1.160715,6.020309,43.78752,-12.96053,992.2373
1.869532585,-55.72945,-16.52737,-5.402542,0.4078606,-0.9371675,0.8814045,6.020309,43.78752,-12.96053,992.2373
1.879677772,-13.37079,31.6276,15.9045,0.2084173,-0.9584156,0.7218487,6.020309,43.78752,-12.96053,992.2373
1.887287140,10.03795,61.08503,28.70098,0.005369553,-0.7955745,0.6382203,6.020309,43.78752,-12.96053,992.2373
1.894895554,16.04495,61.08503,28.82343,-0.1896071,-0.7028181,0.5767448,6.020309,43.78752,-12.96053,992.2373
1.902504921,8.923246,38.80087,20.06795,-0.3581431,-0.637209,0.5114938,6.020309,43.78752,-12.96053,992.2373
1.910109520,0.5629842,9.755012,7.149024,-0.3547561,-0.6157077,0.5392399,4.909931,43.42592,-12.49851,992.2395
1.917718887,-5.753658,-3.827161,1.577353,-0.2183801,-0.7041376,0.6285694,4.909931,43.42592,-12.49851,992.2395
1.925327301,-1.232924,-1.828053,0.3528099,-0.1717506,-0.7507744,0.5676827,4.909931,43.42592,-12.49851,992.2395
1.932936668,8.923246,-0.8284993,-0.6268244,-0.1136437,-0.7500456,0.6183532,4.909931,43.42592,-12.49851,992.2395
1.940545082,9.170958,-1.592864,-0.443143,-0.08215465,-0.7190685,0.6504727,4.909931,43.42592,-12.49851,992.2395
1.948154449,7.127338,-1.651661,1.20999,-0.06755281,-0.7351431,0.6339059,4.909931,43.42592,-12.49851,992.2378
1.955763340,8.861319,-1.122486,1.20999,-0.06722728,-0.7341576,0.6840841,5.678617,42.31429,-12.05614,992.2378
1.963372231,8.118184,-1.475269,1.822261,-0.05953132,-0.7196684,0.6931256,5.678617,42.31429,-12.05614,992.2378
1.970981121,7.003482,0.7002301,2.801896,-0.05522031,-0.7397415,0.7296295,5.678617,42.31429,-12.05614,992.2378
1.981126308,8.24204,4.522053,4.577483,-0.08279166,-0.7114351,0.7110409,5.678617,42.31429,-12.05614,992.2378
1.988735676,7.560833,5.756796,4.516256,-0.1126229,-0.6757625,0.7277052,5.678617,42.31429,-12.05614,992.2361
1.996344090,6.074564,6.285972,4.577483,-0.1490447,-0.6800069,0.7206011,5.678617,42.31429,-12.05614,992.2361
2.003953457,4.402512,4.16927,3.475394,-0.1509605,-0.6736794,0.6603811,5.655362,43.05236,-12.95242,992.2361
2.011561870,4.959863,3.052121,2.373306,-0.137999,-0.6882832,0.6910982,5.655362,43.05236,-12.95242,992.2361
2.019171238,6.136492,2.64054,1.20999,-0.1641314,-0.6580289,0.6725434,5.655362,43.05236,-12.95242,992.2361
2.026780128,6.693843,0.7002301,-0.6880516,-0.2003424,-0.680861,0.7443778,5.655362,43.05236,-12.95242,992.2326
2.034389019,7.870472,-3.474377,-3.5045,-0.1858774,-0.7064714,0.7670332,5.655362,43.05236,-12.95242,992.2326
2.041997909,3.535522,-7.413795,-7.423038,-0.1258596,-0.5844386,0.5424712,5.655362,43.05236,-12.95242,992.2326
2.049607277,0.2533448,-5.767471,-3.198364,-0.08422777,-0.6846029,0.6780806,5.655362,43.05236,-12.95242,992.2326
2.057216167,6.693843,-4.356336,-5.953586,-0.1026571,-0.768063,0.857916,5.650834,43.42118,-12.95416,992.2326
2.064825058,2.978171,-3.41558,-3.137137,-0.1269577,-0.6855933,0.6759743,5.650834,43.42118,-12.95416,992.2326
2.074970245,1.058407,-2.651215,-2.035049,-0.06833921,-0.7645743,0.8396974,5.650834,43.42118,-12.95416,992.2326
2.082579613,2.049253,1.170608,-2.21873,-0.09972986,-0.7083809,0.7234261,5.650834,43.42118,-12.95416,992.2326
2.090188026,-4.700884,0.9942165,0.1079013,-0.07968488,-0.6979372,0.612964,5.650834,43.42118,-12.95416,992.2326
2.097797394,-3.276544,5.46281,2.189625,-0.07161999,-0.6870952,0.5995165,5.650834,43.42118,-12.95416,992.2326
2.105405807,4.278656,8.990646,2.740669,-0.1463344,-0.663969,0.7121891,5.655362,43.05236,-12.95242,992.2326
2.113011360,5.888781,3.5225,-0.5655973,-0.1688932,-0.7319853,0.7307469,5.655362,43.05236,-12.95242,992.2365
2.120619774,2.792387,0.1710545,-0.8105059,-0.1689112,-0.6920247,0.6372114,5.655362,43.05236,-12.95242,992.2365
2.128229141,2.235036,0.465041,-1.055414,-0.1230556,-0.7302719,0.7630366,5.655362,43.05236,-12.95242,992.2365
2.135837555,7.808545,-0.7109047,-3.688182,-0.1254263,-0.7018799,0.6648667,5.655362,43.05236,-12.95242,992.2365
2.143446922,4.340584,-2.76881,-3.07591,-0.1181533,-0.6766144,0.5524222,5.655362,43.05236,-12.95242,992.2365
2.151055813,4.030945,-2.710012,-3.198364,-0.09641687,-0.681345,0.6748484,4.895729,43.42636,-13.39132,992.2331
2.158665180,5.33143,-2.827607,-3.382046,-0.1262135,-0.6840342,0.7169101,4.895729,43.42636,-13.39132,992.2331
2.168810367,4.216728,-5.649876,-3.994317,-0.1143167,-0.6961392,0.7369812,4.895729,43.42636,-13.39132,992.2331
2.176418781,2.668531,-6.64943,-4.851498,-0.05782328,-0.6667147,0.6578297,4.895729,43.42636,-13.39132,992.2331
2.184028148,0.005633359,-4.885512,-2.831002,-0.05430047,-0.6789482,0.7325072,4.895729,43.42636,-13.39132,992.2331
2.191636562,-1.852203,-3.062796,-1.422777,-0.04415523,-0.7180227,0.7441694,4.895729,43.42636,-13.39132,992.2331
2.199245930,-1.170996,-0.6521074,0.2915828,-0.05700829,-0.7140507,0.7151501,5.28136,43.05484,-12.9478,992.2331
2.206854820,-0.9852125,1.582189,1.332444,-0.07722405,-0.6671701,0.7329718,5.28136,43.05484,-12.9478,992.2331
2.214463711,-4.019678,1.99377,2.434533,-0.08018034,-0.6771539,0.7127966,5.28136,43.05484,-12.9478,992.2331
2.222072601,-5.629803,4.228067,2.740669,-0.1115409,-0.68305,0.7343432,5.28136,43.05484,-12.9478,992.2331
2.229681969,-5.939442,2.993324,3.291713,-0.112192,-0.6956965,0.6921729,5.28136,43.05484,-12.9478,992.2314
2.237290382,-4.886668,4.051675,3.35294,-0.1047697,-0.6896033,0.7214727,5.28136,43.05484,-12.9478,992.2314
2.244899750,-4.700884,4.757243,3.169259,-0.1312476,-0.6407692,0.6765729,5.28136,43.05484,-12.9478,992.2314
2.252508163,-8.292701,4.345662,1.516126,-0.1666494,-0.6571738,0.7329683,4.531401,43.79722,-12.49562,992.2314
2.260117531,-6.00137,0.8178247,0.04667418,-0.1674792,-0.6269729,0.6499242,4.531401,43.79722,-12.49562,992.2314
2.270262718,-11.57488,0.7590274,-2.831002,-0.1369267,-0.6600093,0.8178766,4.531401,43.79722,-12.49562,992.2339
2.277871609,-16.77682,-2.53362,-2.769774,-0.1276084,-0.7284538,0.665236,4.531401,43.79722,-12.49562,992.2339
2.285480499,-12.56572,-2.180837,-1.973822,-0.08017051,-0.7221534,0.7253772,4.531401,43.79722,-12.49562,992.2339
2.293089390,-16.71489,0.8766219,-0.3206887,-0.05010007,-0.7205063,0.7957788,4.531401,43.79722,-12.49562,992.2339
2.300698757,-19.87321,2.228959,2.005943,-0.1031075,-0.7356135,0.6892149,5.28136,43.05484,-12.9478,992.2339
2.308307171,-15.04284,4.345662,1.516126,-0.1146632,-0.6758438,0.7856694,5.28136,43.05484,-12.9478,992.2339
2.315912247,-23.58888,4.698445,0.4752642,-0.09594589,-0.6945695,0.8001726,5.28136,43.05484,-12.9478,992.2339
2.323521137,-28.54311,3.346108,0.7814,-0.1055745,-0.7279646,0.6937972,5.28136,43.05484,-12.9478,992.2339
2.331130504,-24.33202,11.28374,0.6589457,-0.07313577,-0.7235397,0.8319329,5.28136,43.05484,-12.9478,992.2339
2.338738918,-28.35733,15.57594,2.49576,-0.1288978,-0.6912452,0.8141568,5.28136,43.05484,-12.9478,992.2339
2.346350193,-36.34603,15.51715,0.7201728,-0.1556377,-0.7444156,0.7357031,5.283933,43.42344,-12.50313,992.2339
2.353956699,-33.37349,17.22227,1.454899,-0.1146579,-0.7219821,0.8688338,5.283933,43.42344,-12.50313,992.2322
2.364102840,-40.92869,30.86324,-1.728913,-0.1195114,-0.6240693,1.076182,5.283933,43.42344,-12.50313,992.2322
2.371711254,-48.36003,45.32737,2.128397,-0.3143547,-0.5916309,0.8063301,5.283933,43.42344,-12.50313,992.2322
2.379324436,-64.58513,12.87127,-5.769905,-0.1973724,-0.5307949,0.9587269,5.283933,43.42344,-12.50313,992.2322
2.386929035,-101.4322,12.1069,-5.463769,-0.134967,-0.621887,0.8728073,5.283933,43.42344,-12.50313,992.2322
2.394538402,-105.3956,17.51625,-4.667816,-0.1090106,-0.7033669,0.7947173,5.325522,43.42216,-9.888474,992.2344
2.402147293,-100.5033,20.7501,-6.320949,-0.07032995,-0.6612166,0.8285004,5.325522,43.42216,-9.888474,992.2344
2.409756183,-107.625,28.80533,-6.749539,-0.09936456,-0.5924132,0.8644393,5.325522,43.42216,-9.888474,992.2344
2.417365074,-119.639,31.45121,-10.60685,-0.1642982,-0.5041654,0.7857178,5.325522,43.42216,-9.888474,992.2344
2.424974918,-134.254,30.45165,-19.91338,-0.2352684,-0.4710783,0.8182432,5.325522,43.42216,-9.888474,992.2344
2.432582855,-165.0321,21.63206,-25.91364,-0.2393298,-0.5437934,0.691909,5.325522,43.42216,-9.888474,992.2344
2.440192222,-189.6175,2.346554,-32.58739,-0.2014533,-0.5776516,0.6464897,5.325522,43.42216,-9.888474,992.2344
2.447800636,-200.2072,3.28731,-38.15907,-0.1163877,-0.6622458,0.618485,5.008325,43.42289,-6.312608,992.2344
2.455410004,-200.0833,10.16659,-40.05711,-0.1931613,-0.7543046,0.555602,5.008325,43.42289,-6.312608,992.2344
2.465555191,-188.5028,4.639648,-47.95541,-0.2319178,-0.7316357,0.4537018,5.008325,43.42289,-6.312608,992.2344
2.473164081,-194.9433,-2.416026,-54.6904,-0.1555059,-0.7409689,0.4689242,5.008325,43.42289,-6.312608,992.2344
2.480773449,-202.2508,-2.886404,-57.56807,-0.1567798,-0.8031853,0.4109885,5.008325,43.42289,-6.312608,992.2326
2.488381863,-199.1544,-5.179498,-59.58857,-0.1808653,-0.8297579,0.3302144,5.008325,43.42289,-6.312608,992.2326
2.495991230,-196.4915,-8.354551,-63.38465,-0.1177446,-0.8671174,0.2796356,5.108278,43.78849,0.2541817,992.2326
2.503599644,-193.2712,-10.05967,-61.79274,-0.06275142,-0.9061792,0.2456408,5.108278,43.78849,0.2541817,992.2326
2.511205196,-189.5556,-11.5296,-59.2212,-0.03161806,-0.9268509,0.2263954,5.108278,43.78849,0.2541817,992.2326
2.518813610,-185.0348,-12.70555,-57.75175,-0.03741909,-0.9603135,0.1842668,5.108278,43.78849,0.2541817,992.2344
2.526422977,-185.3445,-12.29397,-53.03726,-0.02378368,-1.065233,0.1193642,5.108278,43.78849,0.2541817,992.2344
2.534031391,-165.4656,-18.23249,-50.52695,-0.02426892,-1.030162,-0.1237812,5.108278,43.78849,0.2541817,992.2344
2.541640758,-148.4355,-20.1728,-48.50645,0.07580024,-1.045318,0.08200155,2.92717,43.43126,7.873335,992.2344
2.549249172,-145.401,-12.76435,-40.48569,0.06167009,-1.069055,-0.03092804,2.92717,43.43126,7.873335,992.2344
2.559394836,-124.0359,-19.34964,-34.48544,0.1041535,-1.044948,-0.1797252,2.92717,43.43126,7.873335,992.2344
2.567003727,-108.1204,-18.40889,-28.85254,0.1327868,-1.03858,-0.09994887,2.92717,43.43126,7.873335,992.2344
2.574612617,-96.23027,-11.05923,-20.83178,0.1040206,-1.059446,-0.07390472,2.92717,43.43126,7.873335,992.2344
2.582221985,-80.19096,-8.236957,-16.23975,0.04170441,-1.030995,-0.2061545,2.92717,43.43126,7.873335,992.2344
2.589830398,-62.23187,-9.295308,-13.30084,0.05432038,-1.016727,-0.1148609,2.92717,43.43126,7.873335,992.2344
2.597443104,-54.24318,-5.414687,-9.504761,0.03015304,-0.9942967,-0.06787442,0.7712584,41.96871,12.30833,992.2326
2.605048180,-46.81184,-2.945201,-7.974082,-0.01928308,-1.018368,-0.08799721,0.7712584,41.96871,12.30833,992.2326
2.612657547,-36.90338,-5.061903,-7.851628,-0.0240885,-1.04518,-0.117317,0.7712584,41.96871,12.30833,992.2326
2.620265961,-26.87106,-5.35589,-7.116902,-0.0009641435,-1.07677,-0.1148388,0.7712584,41.96871,12.30833,992.2326
2.627875328,-14.7332,-4.238741,-5.953586,0.005372244,-1.092929,-0.1332874,0.7712584,41.96871,12.30833,992.2326
2.635484219,-1.604491,-1.651661,-3.137137,0.02220762,-1.116526,-0.116448,0.7712584,41.96871,12.30833,992.2326
2.643093586,9.41867,0.5238382,0.04667418,0.03502204,-1.123589,-0.1702855,0.4677787,39.6955,15.00211,992.2309
2.650702000,24.77678,1.053014,4.699937,0.1016493,-1.104347,-0.1270429,0.4677787,39.6955,15.00211,992.2309
2.660847187,43.0455,9.284633,13.08806,0.05881715,-1.097765,-0.06128232,0.4677787,39.6955,15.00211,992.2309
2.668456554,53.82095,10.69577,15.84328,0.02142314,-1.059608,-0.01040969,0.4677787,39.6955,15.00211,992.2309
2.676065922,55.24529,9.225836,17.19028,0.01462234,-1.086087,0.0255485,0.4677787,39.6955,15.00211,992.2309
2.683674335,59.58024,9.108241,19.9455,0.02993842,-1.137732,-0.005492717,0.4677787,39.6955,15.00211,992.2348
2.691283703,71.84196,9.813808,24.53753,0.06884167,-1.138773,0.002441119,-0.2873263,39.70068,14.56496,992.2348
2.698892116,77.29161,11.51893,32.31338,0.1302429,-1.111651,0.07366858,-0.2873263,39.70068,14.56496,992.2348
2.706501484,76.42462,13.28285,41.19132,0.1042802,-1.082198,-0.06616147,-0.2873263,39.70068,14.56496,992.2348
2.714106083,87.32392,12.34209,48.5998,0.1036462,-1.066944,0.005298551,-0.2873263,39.70068,14.56496,992.2348
2.721715450,95.12683,19.98574,53.74288,0.02202792,-1.08283,0.04845136,-0.2873263,39.70068,14.56496,992.2348
2.729323864,108.2555,23.27839,57.41651,-0.07979897,-1.090731,-0.01566236,-0.2873263,39.70068,14.56496,992.2348
2.736933231,122.0655,12.57728,56.43688,-0.1554768,-1.059903,-0.1097629,-0.2873263,39.70068,14.56496,992.2348
2.744542122,127.639,-3.827161,54.11024,-0.06861616,-1.109009,-0.1111415,0.7804489,40.06359,11.4245,992.2348
2.754687309,138.8479,-11.35321,62.131,-0.0007999982,-1.202131,-0.3349653,0.7804489,40.06359,11.4245,992.2348
2.762296677,205.4823,-16.05699,65.13113,0.1642309,-1.10856,-0.5771286,0.7804489,40.06359,11.4245,992.2331
2.769905090,226.0424,7.991093,74.43766,0.134061,-1.229886,-0.02555294,0.7804489,40.06359,11.4245,992.2331
2.777514458,290.4473,31.92159,87.72395,-0.263925,-0.8966597,-0.4225488,0.7804489,40.06359,11.4245,992.2331
2.785122871,347.6068,24.68952,89.25463,-0.1083948,-0.5367393,0.3145699,0.7804489,40.06359,11.4245,992.2331
2.792732239,267.3482,24.57193,84.72382,0.06387839,-0.5622698,0.8496798,2.174154,41.53153,6.105953,992.2331
2.800340652,240.1,22.86681,84.234,-0.2127457,-0.6387053,0.3982592,2.174154,41.53153,6.105953,992.2314
2.807950020,232.8544,3.934081,75.96834,-0.266278,-0.6646322,0.4165972,2.174154,41.53153,6.105953,992.2314
2.815558910,243.2583,-12.88194,54.72252,-0.2314615,-0.6825069,0.5166942,2.174154,41.53153,6.105953,992.2314
2.823167801,257.0063,-16.35098,46.76299,-0.2483766,-0.5895121,0.5102469,2.174154,41.53153,6.105953,992.2314
2.830776691,253.9099,-9.060119,40.21169,-0.349024,-0.5137219,0.7378306,2.174154,41.53153,6.105953,992.2314
2.838386059,252.6094,-8.354551,29.06834,-0.5263399,-0.3986969,0.5885903,4.676926,43.42406,-3.629552,992.2314
2.845994472,236.1985,-50.6298,7.761295,-0.4911689,-0.2767562,0.4966861,4.676926,43.42406,-3.629552,992.2314
2.856139660,141.7585,-100.3135,-15.07643,-0.6609297,-0.4980825,0.8737068,4.676926,43.42406,-3.629552,992.2314
2.863749027,299.1791,-152.9371,-26.46468,-0.2338577,-0.06413671,1.587924,4.676926,43.42406,-3.629552,992.2314
2.871357441,26.75847,-118.5407,-65.95619,-0.3039698,-0.1876573,1.02462,4.676926,43.42406,-3.629552,992.2314
2.878966808,108.8129,-38.63515,-68.89509,-0.6298698,-0.09367811,1.28078,4.676926,43.42406,-3.629552,992.2314
2.886575699,213.6568,-26.17013,-50.4045,-0.9425509,-0.2066229,2.580426,6.408513,43.7846,-12.07235,992.2331
2.894187450,61.25229,-73.91352,-69.50736,0.03753679,-0.1406747,0.6810575,6.408513,43.7846,-12.07235,992.2331
2.901793480,-134.9352,-175.6328,-63.32342,1.218873,-0.5375758,1.388104,6.408513,43.7846,-12.07235,992.2331
2.909402847,-244.7333,-153.2899,-27.44431,0.8511032,-0.8336786,2.329886,6.408513,43.7846,-12.07235,992.2331
2.917007923,-211.7877,62.61377,-7.178129,0.7402874,-0.9812284,0.5075397,6.408513,43.7846,-12.07235,992.2331
2.924616814,-9.035834,135.2284,52.82447,0.4653625,-1.931954,-0.3783034,6.408513,43.7846,-12.07235,992.2371
2.932225704,123.8614,112.7678,108.7861,-0.03098984,-0.8894926,0.5174987,6.408513,43.7846,-12.07235,992.2371
2.939838409,125.1618,114.3554,76.94797,-0.3238714,-0.1775149,0.8935395,4.14968,42.6939,-13.82499,992.2371
2.949979782,22.79509,73.02088,-0.1370073,-0.5325414,-0.2239371,0.6263369,4.14968,42.6939,-13.82499,992.2371
2.957589149,-44.14894,1.934973,-6.259722,-0.3522155,-0.6102067,0.4180928,4.14968,42.6939,-13.82499,992.2371
2.965197563,-78.02348,-40.10508,6.108162,-0.2839959,-0.7119862,0.607012,4.14968,42.6939,-13.82499,992.2371
2.972806931,-57.15379,-33.81377,-0.07578011,-0.2444174,-0.8112549,0.4358692,4.14968,42.6939,-13.82499,992.2371
2.980415344,-1.852203,-7.707781,-8.463899,-0.11543,-0.9525243,0.4368541,4.14968,42.6939,-13.82499,992.2371
2.988024712,31.89848,11.40134,0.8426271,-0.1019126,-0.7971882,0.5655334,4.909931,43.42592,-12.49851,992.2371
2.995633602,27.50161,11.46013,1.20999,-0.1771492,-0.6581209,0.6132383,4.909931,43.42592,-12.49851,992.2371
3.003242492,12.20542,-6.179052,-3.443273,-0.1739235,-0.6723314,0.640636,4.909931,43.42592,-12.49851,992.2371
3.010851383,3.225882,-19.70243,-5.463769,-0.08269563,-0.7268152,0.7043492,4.909931,43.42592,-12.49851,992.2353
3.018460750,3.659377,-16.99775,-8.708808,0.0147344,-0.7584836,0.7101097,4.909931,43.42592,-12.49851,992.2353
3.026069164,8.365895,-3.944755,-1.300323,0.00378922,-0.7753161,0.793077,4.909931,43.42592,-12.49851,992.2353
3.033680916,15.54953,4.698445,0.1691285,-0.1242208,-0.6564406,0.7623413,5.657935,43.42096,-12.50776,992.2353
3.041286945,12.76277,3.169716,-0.9329602,-0.163487,-0.6244057,0.7424754,5.657935,43.42096,-12.50776,992.2353
3.051432133,2.42082,-5.532282,-2.892229,-0.1334127,-0.6618396,0.7598556,5.657935,43.42096,-12.50776,992.2353
3.059041500,-3.152688,-3.768363,-1.116642,-0.06902843,-0.652979,0.6709049,5.657935,43.42096,-12.50776,992.2353
3.066650390,1.615758,0.5826355,0.7814,-0.04957975,-0.6777525,0.7139916,5.657935,43.42096,-12.50776,992.2353
3.074259281,4.650223,4.051675,0.3528099,-0.1425806,-0.6570723,0.7020935,5.657935,43.42096,-12.50776,992.2353
3.081868171,0.3152727,-0.5933101,-1.300323,-0.1717061,-0.6769723,0.6755707,4.907358,43.05732,-12.94317,992.2353
3.089477539,0.624912,-4.121147,-2.953456,-0.1110729,-0.6930274,0.7180355,4.907358,43.05732,-12.94317,992.2336
3.097085953,0.005633359,-0.9460938,-2.341184,-0.101244,-0.7059374,0.7181391,4.907358,43.05732,-12.94317,992.2336
3.104695320,0.3152727,-1.181283,-2.64732,-0.1309312,-0.7104902,0.701233,4.907358,43.05732,-12.94317,992.2336
3.112299919,-0.05629451,-2.004445,-3.137137,-0.1211306,-0.7104952,0.7147872,4.907358,43.05732,-12.94317,992.2336
3.119909286,0.3772005,-1.357675,-3.07591,-0.1290212,-0.7094699,0.6978323,4.907358,43.05732,-12.94317,992.2336
3.127521038,0.6868399,-2.063242,-4.055544,-0.1304531,-0.7071385,0.7047163,4.907358,43.05732,-12.94317,992.2319
3.135127067,0.5629842,-2.592418,-4.36168,-0.1223084,-0.7087954,0.6861057,4.90283,43.42614,-12.94491,992.2319
3.145272255,0.624912,-3.533174,-4.484135,-0.09893013,-0.7214784,0.6797724,4.90283,43.42614,-12.94491,992.2319
3.152880668,0.5629842,-4.06235,-3.994317,-0.0725098,-0.7319193,0.6958672,4.90283,43.42614,-12.94491,992.2319
